SEQ_NO,FINAN_YEAR,ADMNSTMACH_CD,ADMNSTMACH_NM,TOT_ANEXPTR_BUDGET_PRICE,BEFORE_YEAR_ANEXPTR_BUDGET_PRICE,ANEXPTR_BUDGET_IRDS_RT,CLTUR_TURSM_BUDGET_PRICE,BEFORE_YEAR_CLTUR_TURSM_BUDGET_PRICE,CLTUR_TURSM_BUDGET_IRDS_RT,CLTUR_TURSM_BUDGET_RATE,TOT_POPLTN_CO,ONE_PSNBY_CLTUR_TURSM_BUDGET_PRICE
1546,2022,4113000000,경기도 성남시,3931864213000,3464155108000,13.5,3094601000,1965952000,57.41,0.08,974580,3175
1547,2022,4115000000,경기도 의정부시,1535202811000,1441971384000,6.47,91000000,241900000,-62.38,0.01,438457,208
1548,2022,4117000000,경기도 안양시,1910475288000,1791967132000,6.61,1765919000,1524260000,15.85,0.09,597414,2956
1549,2022,4119000000,경기도 부천시,2439383197000,2217132237000,10.02,3181640000,3037600000,4.74,0.13,851380,3737
1550,2022,4121000000,경기도 광명시,1018269480000,1040174646000,-2.11,282036000,217460000,29.7,0.03,339484,831
1551,2022,4122000000,경기도 평택시,2236814496000,2215301342000,0.97,5931000000,3960000000,49.77,0.27,470832,12597
1552,2022,4125000000,경기도 동두천시,729460080000,570851497000,27.78,93714000,209900000,-55.35,0.01,98277,954
1553,2022,4127000000,경기도 안산시,2380123998000,2439536357000,-2.44,231060000,401396000,-42.44,0.01,689859,335
1554,2022,4128000000,경기도 고양시,3663040864000,3079648159000,18.94,6579368000,4073732000,61.51,0.18,1039684,6328
1555,2022,4129000000,경기도 과천시,770287556000,948731675000,-18.81,1597271000,361912000,341.34,0.21,63778,25044
1556,2022,4131000000,경기도 구리시,890069640000,817527433000,8.87,529300000,488780000,8.29,0.06,193763,2732
1557,2022,4136000000,경기도 남양주시,2188448819000,1986680209000,10.16,526481000,1744768000,-69.83,0.02,662154,795
1558,2022,4137000000,경기도 오산시,709941567000,723956623000,-1.94,514375000,1130364000,-54.49,0.07,208656,2465
1559,2022,4139000000,경기도 시흥시,1543553023000,1584363824000,-2.58,4218300000,181866000,2219.45,0.27,402888,10470
1560,2022,4141000000,경기도 군포시,969950800000,850966007000,13.98,937965000,807698000,16.13,0.1,284890,3292
1561,2022,4143000000,경기도 의왕시,639819662000,565216553000,13.2,294720000,485532000,-39.3,0.05,156763,1880
1562,2022,4145000000,경기도 하남시,1015636405000,991061766000,2.48,1137980000,652700000,74.35,0.11,211101,5391
1563,2022,4146000000,경기도 용인시,3136365012000,2640466107000,18.78,2787430000,2425940000,14.9,0.09,991126,2812
1564,2022,4148000000,경기도 파주시,1876046362000,1697103601000,10.54,781085000,653888000,19.45,0.04,430781,1813
1565,2022,4150000000,경기도 이천시,1540129067000,1584396758000,-2.79,373540000,479200000,-22.05,0.02,210359,1776
1566,2022,4155000000,경기도 안성시,1391628387000,1110652527000,25.3,1065400000,6022900000,-82.31,0.08,182896,5825
1567,2022,4157000000,경기도 김포시,1661758445000,1515078722000,9.68,1293370000,1607920000,-19.56,0.08,363443,3559
1568,2022,4159000000,경기도 화성시,3361339846000,2899649251000,15.92,3753261000,7832172000,-52.08,0.11,640890,5856
1569,2022,4161000000,경기도 광주시,1667927748000,1182377182000,41.07,3915505000,1096712000,257.02,0.23,327723,11948
1570,2022,4163000000,경기도 양주시,1060098768000,917527359000,15.54,2867331000,1625642000,76.38,0.27,205513,13952
1571,2022,4165000000,경기도 포천시,1264027486000,1170824364000,7.96,908160000,1210010000,-24.95,0.07,154763,5868
1572,2022,4167000000,경기도 여주시,1204453416000,974652571000,23.58,1291420000,1310688000,-1.47,0.11,111563,11576
1573,2022,4180000000,경기도 연천군,672053986000,560094268000,19.99,2214096000,1403968000,57.7,0.33,45907,48230
1574,2022,4182000000,경기도 가평군,656207531000,496296567000,32.22,306160000,1265312000,-75.8,0.05,62448,4903
1575,2022,4183000000,경기도 양평군,955509293000,779242299000,22.62,546830000,529930000,3.19,0.06,111367,4910
1576,2022,4200000000,강원도,8348261917000,7970144688000,4.74,22766802000,16557442000,37.5,0.27,1550806,14681
1577,2022,4211000000,강원도 춘천시,1548764927000,1596037471000,-2.96,1939990000,315050000,515.77,0.13,280707,6911
1578,2022,4213000000,강원도 원주시,1623719866000,1662779307000,-2.35,3346590000,3392100000,-1.34,0.21,337979,9902
1579,2022,4215000000,강원도 강릉시,1339125819000,1254753731000,6.72,3691008000,2524872000,46.19,0.28,213846,17260
1580,2022,4217000000,강원도 동해시,508552752000,453097332000,12.24,2789300000,681400000,309.35,0.55,93297,29897
1581,2022,4219000000,강원도 태백시,423919441000,383915952000,10.42,242000000,387000000,-37.47,0.06,47070,5141
1582,2022,4221000000,강원도 속초시,522213937000,500439610000,4.35,1457800000,747940000,94.91,0.28,81793,17823
1583,2022,4223000000,강원도 삼척시,630051292000,603305974000,4.43,3724550000,1269400000,193.41,0.59,69599,53514
1584,2022,4272000000,강원도 홍천군,809704302000,699526911000,15.75,70000000,97100000,-27.91,0.01,70076,999
1585,2022,4273000000,강원도 횡성군,600272203000,537443296000,11.69,78860000,100992000,-21.91,0.01,45991,1715
1586,2022,4275000000,강원도 영월군,516978432000,460263877000,12.32,3095150000,2298977000,34.63,0.6,40073,77238
1587,2022,4276000000,강원도 평창군,570012941000,534986494000,6.55,1157860000,2173360000,-46.72,0.2,43318,26729
1588,2022,4277000000,강원도 정선군,556753818000,544000096000,2.34,2880800000,519800000,454.21,0.52,38718,74405
1589,2022,4278000000,강원도 철원군,554435648000,538019917000,3.05,1578200000,1196445000,31.91,0.28,48013,32870
1590,2022,4279000000,강원도 화천군,386467533000,368700067000,4.82,115510000,48350000,138.9,0.03,26264,4398
1591,2022,4280000000,강원도 양구군,456683528000,421604404000,8.32,371700000,271700000,36.81,0.08,24010,15481
1592,2022,4281000000,강원도 인제군,602574441000,506162015000,19.05,1892920000,1718680000,10.14,0.31,32720,57852
1593,2022,4282000000,강원도 고성군,419341380000,388398595000,7.97,6787300000,4905200000,38.37,1.62,30114,225387
1594,2022,4283000000,강원도 양양군,411125177000,365321276000,12.54,253500000,309600000,-18.12,0.06,27218,9314
1595,2022,4300000000,충청북도,7022966510000,6653569515000,5.55,17406307000,21747785000,-19.96,0.25,1591625,10936
1596,2022,4311000000,충청북도 청주시,3316222980000,2960579873000,12.01,6246300000,3399180000,83.76,0.19,835197,7479
1597,2022,4313000000,충청북도 충주시,1311305024000,1140950437000,14.93,1868934000,2599590000,-28.11,0.14,208350,8970
1598,2022,4315000000,충청북도 제천시,1075272752000,972335605000,10.59,651630000,1010256000,-35.5,0.06,136517,4773
1599,2022,4372000000,충청북도 보은군,469165401000,402903137000,16.45,1110863000,1680140000,-33.88,0.24,34221,32461
1600,2022,4373000000,충청북도 옥천군,609447474000,525682121000,15.93,1824420000,1138228000,60.29,0.3,52267,34906
1601,2022,4374000000,충청북도 영동군,681468888000,532700080000,27.93,1813860000,2999356000,-39.53,0.27,50552,35881
1602,2022,4374500000,충청북도 증평군,271833450000,249791040000,8.82,63000000,370300000,-82.99,0.02,37308,1689
1603,2022,4375000000,충청북도 진천군,640350633000,563951115000,13.55,641940000,127103000,405.05,0.1,69950,9177
1604,2022,4376000000,충청북도 괴산군,563631157000,545788637000,3.27,2244900000,662000000,239.11,0.4,38973,57601
1605,2022,4377000000,충청북도 음성군,784189913000,627118923000,25.05,135278000,389860000,-65.3,0.02,97787,1383
1606,2022,4380000000,충청북도 단양군,408617265000,475706861000,-14.1,3179340000,2423591000,31.18,0.78,30503,104230
1607,2022,4400000000,충청남도,9380086299000,8711295000000,7.68,69648732000,69552295000,0.14,0.74,2096727,33218
1608,2022,4413000000,충청남도 천안시,2533200000000,2427800000000,4.34,2289220000,2511350000,-8.85,0.09,617955,3705
1609,2022,4415000000,충청남도 공주시,989900000000,845854000000,17.03,18069500000,10844817000,66.62,1.83,109931,164371
1610,2022,4418000000,충청남도 보령시,897102686000,834752548000,7.47,764360000,1086032000,-29.62,0.09,103873,7359
1611,2022,4420000000,충청남도 아산시,1287398199000,1234499712000,4.29,6207205000,5074530000,22.32,0.48,302929,20491
1612,2022,4421000000,충청남도 서산시,1214428663000,1125628995000,7.89,3011490000,4214200000,-28.54,0.25,170788,17633
1613,2022,4423000000,충청남도 논산시,975602641000,942708472000,3.49,4633600000,3212030000,44.26,0.47,123213,37606
1614,2022,4425000000,충청남도 계룡시,311750984000,296460585000,5.16,173800000,249760000,-30.41,0.06,42634,4077
1615,2022,4427000000,충청남도 당진시,1185404885000,1000310014000,18.5,368480000,898676000,-59,0.03,166630,2211
1616,2022,4471000000,충청남도 금산군,605413000000,549575771000,10.16,408700000,166600000,145.32,0.07,54612,7484
1617,2022,4476000000,충청남도 부여군,774751697000,760861029000,1.83,24402800000,28339497000,-13.89,3.15,70187,347683
1618,2022,4477000000,충청남도 서천군,609574725000,539221013000,13.05,809890000,2301830000,-64.82,0.13,56012,14459
1619,2022,4479000000,충청남도 청양군,525551763000,490668178000,7.11,846000000,920300000,-8.07,0.16,32753,25830
1620,2022,4480000000,충청남도 홍성군,809757656000,772761261000,4.79,1264640000,1188200000,6.43,0.16,99971,12650
1621,2022,4481000000,충청남도 예산군,762801276000,736056175000,3.63,2841578000,1461020000,94.49,0.37,81339,34935
1622,2022,4482500000,충청남도 태안군,694661652000,591404214000,17.46,1172050000,526250000,122.72,0.17,63900,18342
1623,2022,4500000000,전라북도,9100518130000,8772482523000,3.74,67278851000,48573768000,38.51,0.74,1864791,36078
1624,2022,4511000000,전라북도 전주시,2359343244000,2116452566000,11.48,7818453000,7865870000,-0.6,0.33,651744,11996
1625,2022,4513000000,전라북도 군산시,1556973708000,1473449922000,5.67,10589221000,10664544000,-0.71,0.68,277551,38152
1626,2022,4514000000,전라북도 익산시,1642924828000,1545139935000,6.33,24328223000,17853030000,36.27,1.48,300479,80965
1627,2022,4518000000,전라북도 정읍시,1147860952000,985026043000,16.53,7994858000,2773276000,188.28,0.7,115173,69416
1628,2022,4519000000,전라북도 남원시,974700253000,928380636000,4.99,2965124000,2197602000,34.93,0.3,84188,35220
1629,2022,4521000000,전라북도 김제시,1003615677000,971376734000,3.32,1616820000,1634301000,-1.07,0.16,87782,18419
1630,2022,4571000000,전라북도 완주군,861914382000,830455832000,3.79,2969956000,2646858000,12.21,0.34,95480,31106
1631,2022,4572000000,전라북도 진안군,517090880000,483570588000,6.93,848400000,381360000,122.47,0.16,26069,32544
1632,2022,4573000000,전라북도 무주군,488613597000,452995883000,7.86,697725000,172368000,304.79,0.14,24949,27966
1633,2022,4574000000,전라북도 장수군,449960727000,466730167000,-3.59,582572000,1293880000,-54.97,0.13,23628,24656
1634,2022,4575000000,전라북도 임실군,517198035000,474378052000,9.03,983400000,427082000,130.26,0.19,30197,32566
1635,2022,4577000000,전라북도 순창군,483451189000,483200683000,0.05,594570000,220759000,169.33,0.12,29949,19853
1636,2022,4579000000,전라북도 고창군,745143216000,726738582000,2.53,8802840000,5503368000,59.95,1.18,60597,145269
1637,2022,4580000000,전라북도 부안군,755146719000,656377045000,15.05,2637028000,2309453000,14.18,0.35,57005,46260
1638,2022,4600000000,전라남도,11275009220000,10221324791000,10.31,46127846000,43308194000,6.51,0.41,1903914,24228
1639,2022,4611000000,전라남도 목포시,1027210109000,918821772000,11.8,1817536000,2486412000,-26.9,0.18,237739,7645
1640,2022,4613000000,전라남도 여수시,1458940251000,1335318672000,9.26,1072549000,654049000,63.99,0.07,288988,3711
1641,2022,4615000000,전라남도 순천시,1571256519000,1458811712000,7.71,11960184000,7819069000,52.96,0.76,278548,42938
1642,2022,4617000000,전라남도 나주시,908976482000,768500601000,18.28,5335625000,6069016000,-12.08,0.59,104376,51119
1643,2022,4623000000,전라남도 광양시,1173060661000,1060520273000,10.61,817499000,870519000,-6.09,0.07,155580,5255
1644,2022,4671000000,전라남도 담양군,484101096000,438668683000,10.36,2786314000,1307786000,113.06,0.58,47229,58996
1645,2022,4672000000,전라남도 곡성군,500549711000,483838432000,3.45,3631623000,1532669000,136.95,0.73,30400,119461
1646,2022,4673000000,전라남도 구례군,352156147000,324895681000,8.39,2667655000,6639518000,-59.82,0.76,27412,97317
1647,2022,4677000000,전라남도 고흥군,841564157000,755211908000,11.43,902220000,520385000,73.38,0.11,67656,13335
1648,2022,4678000000,전라남도 보성군,615683989000,578530694000,6.42,874657000,1358949000,-35.64,0.14,44469,19669
1649,2022,4679000000,전라남도 화순군,669803546000,632526529000,5.89,1200491000,1216793000,-1.34,0.18,65303,18383
1650,2022,4680000000,전라남도 장흥군,534469414000,513133957000,4.16,420914000,168962000,149.12,0.08,40669,10350
1651,2022,4681000000,전라남도 강진군,480250678000,428403829000,12.1,2850245000,4435335000,-35.74,0.59,37753,75497
1652,2022,4682000000,전라남도 해남군,1010885724000,1000629667000,1.02,6299148000,5082015000,23.95,0.62,75121,83853
1653,2022,4683000000,전라남도 영암군,682157162000,629640094000,8.34,535204000,728113000,-26.49,0.08,57045,9382
1654,2022,4684000000,전라남도 무안군,625022269000,650010052000,-3.84,501029000,517254000,-3.14,0.08,82109,6102
1655,2022,4686000000,전라남도 함평군,501967562000,475248939000,5.62,138120000,109715000,25.89,0.03,34397,4015
1656,2022,4687000000,전라남도 영광군,665414584000,621149569000,7.13,1722740000,2365063000,-27.16,0.26,55618,30975
1657,2022,4688000000,전라남도 장성군,499371682000,461957813000,8.1,1629725000,1658395000,-1.73,0.33,46104,35349
1658,2022,4689000000,전라남도 완도군,586146631000,565485581000,3.65,753013000,1272711000,-40.83,0.13,52668,14297
1659,2022,4690000000,전라남도 진도군,450298571000,440759635000,2.16,1572848000,1825553000,-13.84,0.35,32078,49032
1660,2022,4691000000,전라남도 신안군,627627374000,588731150000,6.61,1207573000,82811000,1358.23,0.19,42652,28312
1661,2022,4700000000,경상북도,12513454899000,11770805307000,6.31,71423523000,74614885000,-4.28,0.57,2700398,26449
1662,2022,4711000000,경상북도 포항시,2609286749000,2499843999000,4.38,1440792000,1600356000,-9.97,0.06,516775,2788
1663,2022,4713000000,경상북도 경주시,1685081064000,1534818308000,9.79,27528406000,30140043000,-8.67,1.63,259452,106102
1664,2022,4715000000,경상북도 김천시,1300483899000,1184430579000,9.8,1023847000,7511927000,-86.37,0.08,142256,7197
1665,2022,4717000000,경상북도 안동시,1437407183000,1354816464000,6.1,10277267000,9395193000,9.39,0.71,168798,60885
1666,2022,4719000000,경상북도 구미시,1694404751000,1367191042000,23.93,3786215000,3223151000,17.47,0.22,419891,9017
1667,2022,4721000000,경상북도 영주시,894402137000,837856388000,6.75,3282100000,2190612000,49.83,0.37,109247,30043
1668,2022,4723000000,경상북도 영천시,1070035000000,905355083000,18.19,974439000,883121000,10.34,0.09,100521,9694
1669,2022,4725000000,경상북도 상주시,1424841028000,1331952641000,6.97,4243508000,5279068000,-19.62,0.3,101799,41685
1670,2022,4728000000,경상북도 문경시,864763000000,773415000000,11.81,2089715000,2076969000,0.61,0.24,74702,27974
1671,2022,4729000000,경상북도 경산시,1228136710000,1076462460000,14.09,3903806000,3761456000,3.78,0.32,258037,15129
1672,2022,4772000000,경상북도 군위군,455238912000,385372648000,18.13,573575000,736175000,-22.09,0.13,24171,23730
1673,2022,4773000000,경상북도 의성군,693450170000,630785110000,9.93,857347000,440347000,94.7,0.12,54014,15873
1674,2022,4775000000,경상북도 청송군,417635116000,389437411000,7.24,621272000,2277422000,-72.72,0.15,26301,23622
1675,2022,4776000000,경상북도 영양군,387266009000,354493877000,9.24,442336000,194136000,127.85,0.11,17713,24972
1676,2022,4777000000,경상북도 영덕군,531859823000,503612309000,5.61,1503821000,3044181000,-50.6,0.28,39052,38508
1677,2022,4782000000,경상북도 청도군,603846756000,513804869000,17.52,1338120000,887580000,50.76,0.22,43564,30716
1678,2022,4783000000,경상북도 고령군,414856307000,340174168000,21.95,1417005000,1777045000,-20.26,0.34,34257,41364
1679,2022,4784000000,경상북도 성주군,553000000000,522000000000,5.94,3078867000,2249131000,36.89,0.56,45205,68109
1680,2022,4785000000,경상북도 칠곡군,616270000000,547800000000,12.5,1264502000,742402000,70.33,0.21,123199,10264
1681,2022,4790000000,경상북도 예천군,599714724000,531612298000,12.81,1818526000,1781326000,2.09,0.3,46166,39391
1682,2022,4792000000,경상북도 봉화군,515300655000,461184925000,11.73,531194000,945556000,-43.82,0.1,33539,15838
1683,2022,4793000000,경상북도 울진군,634824991000,586722782000,8.2,254232000,1636740000,-84.47,0.04,51738,4914
1684,2022,4794000000,경상북도 울릉군,254502310000,209116863000,21.7,3269298000,1424647000,129.48,1.28,10001,326897
1685,2022,4800000000,경상남도,11844410855000,11204033618000,5.72,47061614000,66312249000,-29.03,0.4,3373871,13949
