"fclty_id","fclty_nm","area_addr","ctprvn_cd","ctprvn_nm","signgu_cd","signgu_nm","adstrd_cd","adstrd_nm","fclty_la","fclty_lo"
"KP0181","IGC 글로벌캠퍼스","인천광역시 연수구 송도문화로 119 (송도동)","23","인천광역시","23040","연수구","2304066","송도2동","37.3752385","126.6687158"
"KP0182","GET SPACE(겟 스페이스)","대구광역시 남구 현충로 233 (대명동)","22","대구광역시","22040","남구","2204056","대명1동","35.8534284","128.5828189"
"KP0183","KB아트홀 [강남] (구. LIG아트홀 강남)","서울특별시 강남구 테헤란로 117 (역삼동) KB손해보험빌딩","11","서울특별시","11230","강남구","1123064","역삼1동","37.4991445","127.0302485"
"KP0184","KBS홀 [울산]","울산 남구 달동 416-7","26","울산광역시","26020","남구","2602056","달동","35.5442636","129.3262203"
"KP0185","KPU 아트센터","경기 시흥시 정왕동 2121-1","31","경기도","31150","시흥시","3115064","정왕본동","37.3401774","126.733596"
"KP0186","KT체임버홀","서울특별시 양천구 목동서로 201 (목동)","11","서울특별시","11150","양천구","1115051","목1동","37.5294603","126.8711169"
"KP0187","KBS스포츠월드","서울특별시 강서구 공항대로 376 (화곡동) kbs스포츠월드","11","서울특별시","11160","강서구","1116073","화곡1동","37.5568555","126.8472013"
"KP0188","KNN씨어터","부산광역시 해운대구 센텀서로 30 KNN타워","21","부산광역시","21090","해운대구","2109073","우1동","35.1720149","129.1284526"
"KP0189","J아트홀","울산광역시 중구 번영로 470 (반구동)","26","울산광역시","26010","중구","2601052","반구1동","35.5634428","129.3355912"
"KP0190","KBS홀 [청주]","충청북도 청주시 서원구 서부로 1428 (성화동)","33","충청북도","33042","청주시 서원구","3304259","성화·개신·죽림동","36.618648","127.4562343"
"KP0191","KBS 춘천홀","강원 춘천시 방송길 109","32","강원도","32010","춘천시","3201068","강남동","37.8676083","127.7216037"
"KP0192","LG아트센터","서울특별시 강남구 논현로 508 (역삼동)","11","서울특별시","11230","강남구","1123064","역삼1동","37.5019949","127.0373364"
"KP0193","JCC 아트센터","서울특별시 종로구 창경궁로35길 29 (혜화동) JCC 아트센터","11","서울특별시","11010","종로구","1101073","혜화동","37.5872232","127.0019198"
"KP0194","KBEC발레시어터","서울특별시 송파구 양재대로71길 8 (방이동) KBEC발레시어터","11","서울특별시","11240","송파구","1124057","방이1동","37.5105","127.1259204"
"KP0195","KG타워","서울특별시 중구 통일로 92 (순화동) ","11","서울특별시","11020","중구","1102052","소공동","37.5635982","126.9692394"
"KP0196","HANDIN space(핸딘스페이스)","경기도 성남시 분당구 수내로46번길 33 (수내동) ","31","경기도","31023","성남시 분당구","3102353","수내1동","37.3787138","127.1151428"
"KP0197","L&S아트홀(빛과소리아트홀)","서울특별시 서초구 서초중앙로24길 55 (서초동) 서초프라자 지하3층","11","서울특별시","11220","서초구","1122051","서초1동","37.4961123","127.0194059"
"KP0198","KOCCA콘텐츠문화광장","서울특별시 동대문구 회기로 66 (청량리동)","11","서울특별시","11060","동대문구","1106080","청량리동","37.5909128","127.0451175"
"KP0199","JDB스퀘어","서울특별시 마포구 잔다리로 30 (서교동) 지하1층","11","서울특별시","11140","마포구","1114066","서교동","37.5513514","126.9200602"
"KP0200","JnJ아트컨벤션","서울특별시 영등포구 문래로 164 (문래동3가)","11","서울특별시","11190","영등포구","1119076","문래동","37.5178013","126.9000577"
"KP0201","KT&G 상상마당 대치아트홀","서울특별시 강남구 영동대로 416 (대치동)","11","서울특별시","11230","강남구","1123060","대치1동","37.5065841","127.0653267"
"KP0202","KBS홀 [창원]","경남 창원시 의창구 신월동 97-3","38","경상남도","38111","창원시 의창구","3811155","용지동","35.228822","128.6853457"
"KP0203","Theater 연바람","광주광역시 동구 동명로 19-10 (동명동)","24","광주광역시","24010","동구","2401054","동명동","35.1510549","126.9229008"
"KP0204","SPACE B1(스페이스비원)","서울특별시 서초구 남부순환로347길 28 (서초동) ","11","서울특별시","11220","서초구","1122051","서초1동","37.4856499","127.0316921"
"KP0205","NH아트홀 판타스틱 전용관","서울특별시 중구 통일로 120 (충정로1가)","11","서울특별시","11020","중구","1102052","소공동","37.5657633","126.9676118"
"KP0206","SAC아리랑홀","서울특별시 강남구 테헤란로 505 (삼성동) ","11","서울특별시","11230","강남구","1123058","삼성1동","37.5075748","127.0574627"
"KP0207","R&J씨어터(구. 연진아트홀)","서울특별시 종로구 낙산길 14 (동숭동)","11","서울특별시","11010","종로구","1101064","이화동","37.5803348","127.0052955"
"KP0208","TPO Gallery(부산인도네시아센터)","부산광역시 북구 금곡대로 357 (금곡동) 2층","21","부산광역시","21080","북구","2108054","금곡동","35.2404481","129.0137251"
"KP0209","S컨벤션웨딩홀","경기도 부천시 길주로 105 (상동)","31","경기도","31050","부천시","3105089","중동","37.5064054","126.7541313"
"KP0210","VERY(베리컴퍼니)","서울특별시 종로구 동숭3길 30 (동숭동)","11","서울특별시","11010","종로구","1101064","이화동","37.582382","127.0048455"
"KP0211","M극장","서울특별시 강남구 논현로4길 36 (개포동)","11","서울특별시","11230","강남구","1123068","개포1동","37.4736778","127.052949"
"KP0212","The Nora stage Y(더노라 스테이지와이)","서울특별시 마포구 와우산로29바길 19 (서교동) 1층","11","서울특별시","11140","마포구","1114066","서교동","37.5554955","126.926045"
"KP0213","Mfor 아트스페이스","서울특별시 강남구 학동로30길 43-7 (논현동)","11","서울특별시","11230","강남구","1123052","논현1동","37.5115821","127.0335567"
"KP0214","SAC 아트홀","서울특별시 강남구 삼성로 534 (삼성동) ","11","서울특별시","11230","강남구","1123058","삼성1동","37.5096818","127.055556"
"KP0215","TCC 아트센터","서울특별시 영등포구 국회대로 543 (당산동4가) ","11","서울특별시","11190","영등포구","1119056","당산2동","37.5291422","126.8953446"
"KP0216","SCC홀 (구. 서울바로크챔버홀)","서울특별시 서초구 남부순환로325길 9 (서초동)","11","서울특별시","11220","서초구","1122051","서초1동","37.48174","127.0145245"
"KP0217","M시어터 (구.하모니아트홀, 구. 극장 예술공장)","서울특별시 종로구 대학로12길 69 (동숭동) 3층","11","서울특별시","11010","종로구","1101064","이화동","37.581013","127.0039781"
"KP0218","SH아트홀","서울특별시 종로구 동숭길 25 (동숭동)","11","서울특별시","11010","종로구","1101064","이화동","37.5799032","127.0035855"
"KP0219","SCC홀(구 DS홀)","서울특별시 서초구 남부순환로325길 9","11","서울특별시","11220","서초구","1122051","서초1동","37.48174","127.0145245"
"KP0220","MG아트홀","대전광역시 서구 계룡로 599 (탄방동)","25","대전광역시","25030","서구","2503057","탄방동","36.3412676","127.3901908"
"KP0221","OTO PROJECT","서울특별시 마포구 와우산로 120 (창전동) 정일빌딩 지하 1층","11","서울특별시","11140","마포구","1114076","서강동","37.5531164","126.9267857"
"KP0222","OTM청담아트홀 (구. 브로딘아트센터)","서울특별시 강남구 선릉로 806 (청담동) ","11","서울특별시","11230","강남구","1123078","청담동","37.5239003","127.0396632"
"KP0223","MHN STAGE","서울 마포구 양화로 156","11","서울특별시","11140","마포구","1114066","서교동","37.5560982","126.9234581"
"KP0224","VSM보컬아카데미 [부산]","부산광역시 수영구 수영로725번길 14 (수영동) ","21","부산광역시","21140","수영구","2114053","수영동","35.1688711","129.1180519"
"KP0225","SJA HALL","서울특별시 종로구 대학로 89 - 0 대학로SJA빌딩","11","서울특별시","11010","종로구","1101064","이화동","37.5792324","127.0018278"
"KP0226","NC소극장 [안산고잔]","경기도 안산시 단원구 광덕대로 194 (고잔동) ","31","경기도","31092","안산시 단원구","3109274","고잔동","37.3134744","126.8310246"
"KP0227","Moor Seoul","서울특별시 용산구 한남대로20길 28 (한남동) ","11","서울특별시","11030","용산구","1103074","한남동","37.5349024","127.0084395"
"KP0228","NC소극장 [부산대]","부산 금정구 부산대학로63번길 2","21","부산광역시","21110","금정구","2111061","장전1동","35.23219567","129.0838608"
"KP0229","VK아트홀","경상남도 진주시 내동면 내동로 213","38","경상남도","38030","진주시","3803031","내동면","35.1517804","128.089231"
"KP0230","간드락소극장","제주특별자치도 제주시 관덕로6길 11 - 0 송원빌딩 지하층","39","제주특별자치도","39010","제주시","3901056","삼도2동","33.512089","126.5222198"
"KP0231","가온아트홀 [창원]","경상남도 창원시 의창구 용지로153번길 3 (용호동)","38","경상남도","38111","창원시 의창구","3811155","용지동","35.2287353","128.6804729"
"KP0232","가온아트홀 [부산]","부산광역시 동구 자성로 133번길 10","21","부산광역시","21030","동구","2103071","범일1동","35.1381144","129.0649548"
"KP0233","강서체육공원","부산광역시 강서구 체육공원로 43 (대저1동)","21","부산광역시","21120","강서구","2112051","대저1동","35.2109778","128.9722092"
"KP0234","강동어린이회관","서울특별시 강동구 성내로6길 16 (성내동)","11","서울특별시","11250","강동구","1125065","성내1동","37.5291659","127.1224768"
"KP0235","가인소극장(회현동 소극장)","경상남도 김해시 분성로 259 (봉황동)","38","경상남도","38070","김해시","3807052","회현동","35.232767","128.8744441"
"KP0236","강릉원주대학교 해람문화관","강원도 강릉시 죽헌길 7 (지변동)","32","강원도","32030","강릉시","3203067","경포동","37.7706676","128.8701111"
"KP0237","가마골소극장","부산광역시 기장군 일광면 이천6길 2","21","부산광역시","21310","기장군","2131031","일광면","35.267555","129.2349014"
"KP0238","비욘드가라지","부산광역시 중구 대교로 135 (중앙동5가)","21","부산광역시","21010","중구","2101051","중앙동","35.1022136","129.0373825"
"KP0239","강북문화예술회관","서울특별시 강북구 삼각산로 85 (수유동)","11","서울특별시","11090","강북구","1109063","수유1동","37.6408544","127.0133421"
"KP0240","가톨릭대학교","경기도 부천시 지봉로 43 (역곡동)","31","경기도","31050","부천시","3105088","부천동","37.4862534","126.8016995"
"KP0241","가곡전수관 영송헌","경상남도 창원시 마산회원구 무학로 637 (회원동) ","38","경상남도","38114","창원시 마산회원구","3811451","회원1동","35.2223543","128.5662685"
"KP0242","강남아트홀","서울특별시 서초구 서초대로73길 30 (서초동, 서초성우빌리지)","11","서울특별시","11220","서초구","1122051","서초1동","37.5001124","127.0248832"
"KP0243","강서구민회관","서울특별시 강서구 우장산로 66 (내발산동)","11","서울특별시","11160","강서구","1116067","발산1동","37.5534273","126.8434941"
"KP0244","강남구민회관","서울특별시 강남구 삼성로 154 (대치동)","11","서울특별시","11230","강남구","1123060","대치1동","37.4939383","127.0642026"
"KP0245","강동아트센터","서울특별시 강동구 동남로 870 (상일동) ","11","서울특별시","11250","강동구","1125052","상일동","37.5512143","127.1573681"
"KP0246","강릉종합경기장","강원도 강릉시 종합운동장길 69 (교동) ","32","강원도","32030","강릉시","3203055","교1동","37.7737243","128.8975846"
